Unnamed: 0.1,Unnamed: 0,all_authors
27154,27154,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Yoshinori Yamamoto', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27155,27155,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Min‐Hon Rei', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27156,27156,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'M. Ravindranathan', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'C. G. RAO', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27157,27157,"[{'name': 'M. S. Kharasch', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Stephen S. Kane', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27158,27158,"[{'name': 'James A. Sikorski', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Narayan G. Bhat', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Thomas E. Cole', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Kung K. Wang', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27159,27159,"[{'name': 'P. Veeraraghavan Ramachandran', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Guangming Chen', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27160,27160,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'James H. Kawakami', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27161,27161,"[{'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Shekhar V. Kulkarni', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Uday S. Racherla', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27162,27162,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Bakthan Singaram', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27163,27163,"[{'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Arun Kumar Mandal', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27164,27164,"[{'name': 'Clinton F. Lane', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27165,27165,"[{'name': 'Akira Suzuki', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Seichi Nozawa', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Mitsuomi Itoh', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'George W. Kabalka', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'George W. Holland', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27166,27166,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'William J. Wallace', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27167,27167,"[{'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Uday S. Racherla', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Shri Singh', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27168,27168,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Ronald Liotta', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Gary W. Kramer', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27169,27169,"[{'name': 'M. S. Kharasch', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Stephen S. Kane', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27170,27170,"[{'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Muthu Periasamy', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Paramasivan T. Perumal', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'David P. Kelly', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27171,27171,"[{'name': 'Chandra D. Roy', 'affiliation': ['Purdue University West Lafayette', 'BD Biosciences (United States)'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27172,27172,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Akiro Tsukamoto', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27173,27173,"[{'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Kung K. Wang', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Charles G. Scouten', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27174,27174,"[{'name': 'Yoshiori Yamamoto', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27175,27175,"[{'name': 'Chandra D. Roy', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'R. Soundararajan', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27176,27176,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Mitchell Borkowski', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27177,27177,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Kwang‐Ting Liu', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27178,27178,"[{'name': 'Edward N. Peters', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27179,27179,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'S. K. GUPTA', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27180,27180,"[{'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Joseph T. Kurek', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Min‐Hon Rei', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Kerry Thompson', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27181,27181,"[{'name': 'Ei‐ichi Negishi', 'affiliation': ['Syracuse University'], 'nobel_prizes': 'NO'}, {'name': 'Morris Sabanski', 'affiliation': ['Syracuse University'], 'nobel_prizes': 'NO'}, {'name': 'J. J. Katz', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27182,27182,"[{'name': 'J. J. Katz', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Bruce A. Carlson', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27183,27183,"[{'name': 'Franklin P. DeHaan', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Dwight C. Conway', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Michael G. Gibby', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27184,27184,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Hirohiko Nambu', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Milorad M. Rogić', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27185,27185,"[{'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Ronald Liotta', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Gary W. Kramer', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27186,27186,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Kwang‐Ting Liu', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27187,27187,"[{'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'J. Chandrasekharan', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'K. K. Wang', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27188,27188,"[{'name': 'Sang Up Choi', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27189,27189,"[{'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'M. V. RANGAISHENVI', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27190,27190,"[{'name': 'Deevi Basavaiah', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27191,27191,"[{'name': 'Atsushi Suzuki', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Norio Miyaura', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'M. Itoh', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Peyton Jacob', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27192,27192,"[{'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'P. K. JADHAV', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Paramasivan T. Perumal', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27193,27193,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Ei‐ichi Negishi', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Patrick L. Burke', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27194,27194,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'M. Ravindranathan', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Morris M. Rho', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27195,27195,"[{'name': 'Ashok M. Salunkhe', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'P. Veeraraghavan Ramachandran', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
